title,text,subject,date
"NTT Dihantam Ombak Setinggi 12,5 Meter pada 20 Mei 2024"," Raymondha Elsha Faktanya isi video tersebut jelas berbeda dengan apa yang diklaim pada judul video mengenai adanya gelombang setinggi 12,5 meter yang ",News,21-May-24
RATUSAN GURU BESAR TOLAK KEMENANGAN PRABOWO," Pekik Jalu Utomo.Tidak ditemukan informasi kredibel terkait ratusan guru besar tolak kemenangan Prabowo. Selain thumbnail merupakan hasil manipulasi, video tersebut hanya berisi ",News,21-May-24
ANWAR USMAN DISINGKIRKAN USAI TERBUKTI MENANGKAN PRABOWO GIBRAN, Pekik Jalu Utomo.Tidak ditemukan pemberitaan terkait Anwar Usman disingkirkan usai terbukti menangkan Prabowo-Gibran. Video tersebut hanya berisi cuplikan dari beberapa peristiwa berbeda ,News,21-May-24
Foto Quraish Shihab dan Najwa Shihab Mempromosikan Produk AC Portable," Raymondha Faktanya akun tersebut bukan merupakan akun Facebook asli milik Najwa Shihab, selain itu foto tersebut merupakan hasil editan. Foto Najwa Shihab ",News,21-May-24
Gebyar Undian Berhadiah Bank BJB Syariah," Raymondha Akun Facebook yang asli milik Bank BJB adalah yang sudah diverifikasi, pada akun asli BJB Syariah tersebut juga tidak mengunggah informasi ",News,21-May-24
Rhoma Irama Meninggal Dunia," Vinanda (Relawan Mafindo) Faktanya, kabar tersebut tidak benar. Rhoma Irama masih aktif bermedia sosial, dilihat dari postingan di akun Instagramnya @rhoma_official. Selain ",News,21-May-24
Prabowo-Gibran Batal Dilantik oleh MPR," Raymondha. Klaim yang mengatakan jika presiden dan wakil presiden terpilih, Prabowo Subianto-Gibran Rakabuming Raka batal dilantik adalah salah. Ketua MPR Bambang Soesatyo ",News,21-May-24
Video Keputusan MK Diskualifikasi Paslon 02," Evarizma Zahra. Konten yang dimanipulasi. Pada video yang asli, Ketua MA, Suhartoyo, menyampaikan agenda sidang tersebut, bukan menyampaikan keputusan MK untuk mendiskualifikasi ",News,21-May-24
Najwa Shihab Menangis ketika Mendengar Cerita Megawati Hangestri, Ainayya. Unggahan video yang mengklaim bahwa Najwa Shihab menangis ketika mendengar cerita Megawati Hangestri yang diusir dari Red Sparks merupakan konten yang ,News,21-May-24
Toko Emas Sandra Dewi Disita atas Kasus Korupsi Timah Rp 271 T, Ainayya. Unggahan video yang mengklaim bahwa toko emas milik aktris Sandra Dewi telah disita kepolisian imbas dari kasus korupsi yang menyeret Harvey ,News,21-May-24
Anies Baswedan Hadiri Pernikahan Rizky Febian-Mahalini, Ainayya. Unggahan video yang mengklaim bahwa Anies Baswedan bersama sang istri mendatangi pernikahan Rizky Febian dan Mahalini Raharja merupakan konten yang dimanipulasi. ,News,21-May-24
Megawati Hangestri Dinobatkan sebagai Pevoli Terbaik di Dunia," Ainayya. Unggahan video yang mengklaim bahwa Megawati Hangestri telah dinobatkan sebagai pemain voli terbaik di dunia merupakan konten yang menyesatkan. Faktanya, tidak ",News,21-May-24
Puluhan Rumah di Magetan Tertimbun Longsor, Ainayya. Unggahan video yang mengklaim bahwa bencana tanah longsor telah menerjang dan menimbun puluhan rumah di Magetan merupakan konten yang dimanipulasi. Faktanya ,News,21-May-24
Perjuangan Siswa Berangkat Sekolah Ditengah Proyek IKN dan Kereta Cepat, Arief Putra Ramadhan. Terdapat disinformasi dari cuplikan video tersebut. Beberapa cuplikan bukan fenomena yang terjadi di Indonesia. Selengkapnya di bagian PENJELASAN dan ,News,21-May-24
Video Raja Denmark Mengibarkan Bendera Palestina di Balkon Kediamannya," Moch. Marcellodiansyah Faktanya setelah ditelusuri dengan menggunakan Google Lens, ditemukan artikel bantahan dari media Spanyol dan Perancis yang membantah bahwa pria yang ",News,21-May-24
Video TKW Beli Coklat Rp1 Juta Kena Pajak Rp9 Juta, Luthfiyah Video seorang perempuan mengatakan TKW yang membeli coklat senilai Rp1 juta rupiah di luar negeri harus membayar pajak Bea Cukai sebesar ,News,21-May-24
Foto Seorang Tentara IDF Menyelamatkan Bayi di Gazaù," Moch. Marcellodiansyah Faktanya foto tersebut adalah hasil buatan AI. Pada Maret 2024 lalu, UNICEF menyebut bahwa Israel telah membunuh 13.000 anak di ",News,20-May-24
Video Opposite Pink Spiders yang Mengaku Kagum terhadap Smash Megawati Hangestri," Ainayya. Unggahan video yang mengklaim bahwa Willow Johnson mengaku kagum dengan smash petir milik Megawati Hangestri merupakan konten yang menyesatkan. Faktanya, video ",News,20-May-24
Link Pendaftaran Gebyar Undian Berhadiah Bank Kalsel Bagi Semua Nasabah yang Sudah Menggunakan m-Banking, Moch. Marcellodiansyah Bank Kalsel pada postingan resminya telah membantah adanya undian berhadiah tersebut. Bank Kalsel telah menghimbau agar masyarakat tidak membagikan data ,News,20-May-24
Cristiano Ronaldo Bahas Kecurangan Wasit AFC 2024," Panji Faktanya video tersebut merupakan momen saat Ronaldo sedang menghadiri press conference Liga Champions pada tahun 2018 yang lalu, dapat disimpulkan jika ",News,20-May-24
Harimau Sumatera Mati Tertabrak Mobil di Tol Pekanbaru-Dumai, Panji Faktanya kejadian harimau mati tertabrak mobil tersebut terjadi di Malaysia tepatnya di daerah Lebuhraya Pantai Timur (LPT) kilometer 50.8 arah Kuala ,News,20-May-24
: Video longsor di kelok 9 Sumatra Baratù," Yudho Ardi Informasi yang  faktanya adalah video peristiwa longsor di Distrik Sirmaur, negara bagian Himacal Pradesh yang terletak di India bagian ",News,20-May-24
Aksi Begal di Kota Tanjung Pinang," Raymondha. Klaim yang mengatakan telah terjadi aksi begal di Kelurahan Dompak, Kecamatan Bukit Bestari, Kota Tanjung Pinang adalah salah. Faktanya aksi begal ",News,20-May-24
Gelombang Tinggi 27 Meter Telan Puluhan Warga di Belitung pada 16 Mei 2024, Raymondha Elsha Faktanya isi video tersebut jelas berbeda dengan apa yang diklaim pada judul video mengenai adanya gelombang tinggi 27 meter telan ,News,20-May-24
Tsunami di Maluku pada 17 Mei 2024, Raymondha Elsha Faktanya isi video tersebut jelas berbeda dengan apa yang diklaim pada judul video mengenai adanya Tsunami di Pulau Maluku. =========== ,News,20-May-24
Rusia Akan Menjadi Sekutu Yaman,"Periksa Fakta Vania. Faktanya, video mengenai Putin mengumumkan akan bersekutu dengan Yaman adalah tidak benar, video telah dimanipulasi dengan memberi takarir yang berbeda. ===== KATEGORI: Konten yang ",News,20-May-24
Mantan Menkes Siti Fadilah Supari Promosikan Obat Nyeri Sendi, Raymondha Klaim mengenai mantan Menteri Kesehatan Siti Fadilah Supari mempromosikan obat nyeri sendi adalah hasil manipulasi dengan AI sehingga suara Siti Fadilah ,News,20-May-24
Indonesia vs Portugal Dilaksanakan September 2024,"Periksa Fakta Vania. Faktanya, sampai saat ini masih tidak ada kepastian untuk mendatangkan timnas dari Portugal untuk melakukan pertandingan melawan Indonesia. ===== KATEGORI: Konten yang menyesatkan ",News,20-May-24
Palestina Merdeka dan Masuk Dalam Daftar Resmi PBB,"Periksa Fakta Vania. Faktanya, saat ini Palestina masih berstatus negara pengamat yang bukan merupakan anggota PBB. ===== KATEGORI: Konteks yang Salah ===== Sumber: Facebookhttps://ghostarchive.org/archive/SjiyL ===== Narasi ALHAMDULILLAH",News,20-May-24
Vaksinasi untuk Virus Corona Sebanyak Empat Kali atau Lebih Mengakibatkan Sistem Kekebalan Tubuh Hampir Runtuhù, Moch. Marcellodiansyah Faktanya BPOM mengizinkan pemberian booster karena adanya penurunan kadar antibodi yang signifikan terhadap Virus Corona setelah enam bulan pemberian vaksin ,News,20-May-24
Tujuan Ronaldo Masuk Liga Arab Karena Mau Masuk Islam,"Periksa Fakta Vania. Faktanya, Ronaldo bergabung pada liga Arab dikarenakan ingin berbagi pengalaman di Asia, bukan untuk ingin menjadi Islam. ===== KATEGORI: Konten yang Menyesatkan ===== ",News,20-May-24
Polusi Udara Tidak Berbahaya karena Hanya Hoaks Internasional untuk Bisnis di Bidang Udara," Moch. Marcellodiansyah Faktanya polusi udara dapat berbahaya bagi penyakit jantung, stroke, paru-paru, dan asma. Majalah Tempo penyakit pernapasan dari polusi ini menyebabkan ",News,20-May-24
"Gambar tangkapan layar artikel berjudul Pernah Diberhentikan Tidak Hormat, Prabowo Lantas kenapa harus dianugrahi kehormatan diberi naik pangkat jendral!! lucu.ù"," Luthfiyah Gambar tersebut merupakan hasil editan. Artikel yang asli di muat oleh Wartakota.tribunnews.com dengan judul asli Pernah Diberhentikan Tidak Hormat, Prabowo akan ",News,20-May-24
Video Dugaan Kasus Suap MK Mulai di Tonjolkan," Vinanda (Relawan Mafindo) Faktanya, tidak ada kaitannya dengan Pemilu 2024. Video yang beredar merupakan peristiwa tahun 2017 pada kasus suap yang menimpa ",News,20-May-24
Gambar Bukti Jokowi Lulusan UGM," Luthfiyah Gambar pada postingan Facebook merupakan hasil editan. Faktanya, ambar yang asli merupakan acara wisuda Pascasarjana IV Universitas Andalas tahun 2018 dan ",News,20-May-24
PM Jepang Dibunuh karena Tidak Mengikuti Perintah World Economic Forum (WEF)," Panji Pembunuhan PM Jepang, Shinzo Abe, tidak ada hubungannya dengan WEF. Faktanya ia dibunuh karena memiliki hubungan dengan kelompok agama tertentu yang ",News,20-May-24
Aktor Amerika Memberikan Pidato untuk Mendukung Kemerdekaan Palestina," Panji Faktanya di video tersebut Harrison Ford memberikan pernyataannya mengenai pentingnya hutan hujan, pernyataan tersebut ia lontarkan di acara KTT Aksi Iklim ",News,20-May-24
Raffi Ahmad Iklankan Situs Judi di BeritaSatu, Panji Faktanya video tersebut merupakan hasil dengan menggabungkan dua video berbeda dan memakai teknologi AI untuk mengubah suara dari Raffi Ahmad dan ,News,20-May-24
"Jusuf Hamka Berikan 20 Juta Khusus Nasabah BRI, BNI, BCA, dan Mandiri"," Panji Tidak benar bahwa Jusuf Hamka membagikan uang untuk nasabah BRI, BNI, BCA, dan Mandiri, akun yang mengatasnamakan Jusuf Hamka tersebut dapat ",News,20-May-24
Prabowo Berbagi Speaker Bluetooth Sebagai Rasa Syukur Menang Pilpres," Vendra Panji Faktanya video tersebut merupakan hasil editan mengubah suara memakai teknologi AI, sehingga seakan-akan Prabowo benar berbicara mengenai pemberian speaker bluetooth ",News,20-May-24
Inul Daratista Gelar Giveaway dengan Kuis Tebak Daerah Asalnya," Vendra Panji Akun bernama Insul Daratistaù ini merupakan akun tiruan dan dapat diindikasi sebagai modus untuk melakukan penipuan, akun Facebook Inul yang ",News,20-May-24
BNI Buka Ajuan Pinjaman Tanpa Jaminan di Tiktok, Vendra Panji Tidak benar adanya sebuah akun Tiktok yang mengatasnamakan BNI. Akun tersebut berisikan konten mengenai pinjaman online hanya dengan menghubungi nomor ,News,20-May-24
Raffi Ahmad Akui Mendirikan Bisnis Situs Judi di Mata Najwa, Panji Faktanya video tersebut merupakan hasil editan dengan memakai teknologi AI untuk mengubah suara dari Raffi Ahmad dan Najwa Shihab seolah sedang ,News,20-May-24
Video Suporter Indonesia Menyanyikan Takbir di Pertandingan Indonesia Melawan Irak," Evarizma Zahra. Konten yang dimanipulasi. Pada video yang asli, suporter Indonesia di pertandingan Indonesia vs. Irak menyanyikan lagu sepak bola Indonesia, bukan ",News,20-May-24
": VIDEO ù Retno Marsudi, Menandatangani Pelunasan Hutang Negara kepada Chinaù", Yudho Ardi Informasi yang  faktanya video tersebut bukanlah proses penandatanganan pelunasan hutang Indonesia ke China melainkan penandatanganan MoU kerjasama antara Negara ,News,19-May-24
PRABOWO AKUI BOLEH JUAL NEGARA ATAS PERINTAH JOKOWI," Pekik Jalu Utomo.Tidak ditemukan pemberitaan terkait Prabowo akui boleh jual negara atas perintah Jokowi. Selain thumbnail merupakan hasil manipulasi, video tersebut hanya ",News,19-May-24
"MOBIL JOKOWI DIHADANG MASSA, RAKYAT MINTA JOKOWI MUNDUR", Pekik Jalu Utomo.Faktanya tidak ditemukan pemberitaan terkait mobil Jokowi dihadang massa dan rakyat minta Jokowi mundur. Video tersebut hanya berisi cuplikan dari ,News,18-May-24
Penularan HIV Melalui Tester Lipstik," Arief Putra Ramadhan. HIV tidak menular melalui peralatan makanan, pakaian, handuk, sapu tangan, kosmetik, toilet yang dipakai secara bersama-sama, ciuman pipi, berjabat ",News,18-May-24
"SUDAH DIPECAT, PRABOWO TETAP MENDAPAT KENAIKAN PANGKAT"," Gabriela Nauli Faktanya, isu mengenai pemecatan Prabowo mengandung kekeliruan. Pemecatan dirinya di masa lalu, merupakan tindakan pemecatan yang dilakukan dengan hormat. Pemberian ",News,17-May-24
"TIMNAS GUINEA U-23 MELAKUKAN PEMALSUAN UMUR, INDONESIA LOLOS KUALIFIKASI OLIMPIADE PARIS 2024"," Gabriela Nauli Faktanya, pemain yang dituduh melakukan pemalsuan umur, bukanlah pemain yang bertanding pada kesebelasan Timnas Guinea U-23 pada playoff dengan Indonesia ",News,17-May-24
"IJAZAHNYA PALSU, JOKOWI AKAN DIADILI OLEH PBB"," Gabriela Nauli Faktanya, narasi mengenai ijazah palsu milik Jokowi, merupakan hoaks lama yang telah dibantah oleh pihak terkait dan telah diulas oleh ",News,17-May-24
SEMBAKO KENA PAJAK," Gabriela Nauli Faktanya, pengenaan pajak terhadap sembako, hanya ditujukan terhadap bahan-bahan yang diimpor atau terhadap bahan-bahan dengan kategori khusus sehingga hanya dinikmati ",News,17-May-24
LUHUT IMBAU PENDUKUNG 02 IKUT PINDAH KE IKN AGAR IKN TIDAK SEPI," Gabriela Nauli Faktanya, narasi yang terdapat di dalam unggahan tersebut tidak pernah dikeluarkan oleh Luhut maupun TVOne. Selengkapnya ada di penjelasan. =====[KATEGORI]: ",News,17-May-24
"KEMENAG; YANG MENGAKU CUCU RASULULLAH SAW, WAJIB TES DNA TERLEBIH DAHULU"," Gabriela Nauli Faktanya, sampai saat ini, tidak ada komentar apapun dari Kemenag terhadap pengakuan Habib Bahar ini. Selengkapnya ada di penjelasan. ====[KATEGORI]: ",News,17-May-24
"AKIBAT ANGGARAN PENDIDIKAN DIALOKASIKAN UNTUK PROGRAM MAKAN SIANG GRATIS, UI TETAPKAN UANG PANGKAL TERHADAP MAHASISWA REGULER"," Gabriela Nauli Faktanya, penetapan uang pangkal tersebut ditujukan kepada mahasiswa Sarjana 1 reguler yang masuk melalui jalur mandiri. Hal tersebut tidak ada ",News,17-May-24
Video Gunung Merapi yang Meletus," Evarizma Zahra. Konteks yang salah. Video tersebut diambil saat gunung Sinabung meletus tahun 2018, bukan letusan gunung Merapi pada 2023. ===== KATEGORI: ",News,17-May-24
Giveaway Undian Baim Wong,"Periksa Fakta Vania. Faktanya, modus penipuan dengan menyertakan nomor wa untuk dihubungi sudah banyak ditemukan. Giveaway yang mereka berikan juga hanya diadakan di Youtube dan akun ",News,17-May-24
Wasit Aidil Resmi Pimpin Pertandingan Persib vs Bali United,"Periksa Fakta Vania. Faktanya, wasit utama yang memimpin pertandingan Persib vs Bali United adalah Heru Cahyono, bukan Aidil Azmi. ===== KATEGORI: Konteks yang Salah ===== Sumber: ",News,17-May-24
Tarif Listrik Resmi Naik Mulai Mei 2024,"Periksa Fakta Vania. Faktanya, Direktur Jenderal Ketenagalistrikan Kementerian Energi dan Sumber Daya Mineral Jisman P Hutajulu mengungkapkan tidak ada kenaikan harga tarif listrik periode triwulan II ",News,17-May-24
Gebyar Undian Pengguna Aplikasi M-Banking Brimo," Panji Link website yang tertera pada postingan gebyar undian tersebut tidak mengarahkan ke website resmi BRi di https://bri.co.id/, selain itu di media ",News,17-May-24
Ustadz Solmed dan Istri Mempromosikan Situs Judi, Vendra Panji Faktanya video di Facebook Ustadz mempromosikan sebuah situs judi online yang menjadi salah satu sumber kekayaannya tersebut adalah video yang ,News,17-May-24
Ahok dan Anies Bergabung untuk Melawan Kaesang dan Bobby Nasution, Vendra Panji Faktanya foto yang digunakan dalam thumbnail tersebut berasal dari momen pertemuan Anies dan Ahok di Balaikota Jakarta Pusat pada musim ,News,17-May-24
WN Rusia Dideportasi karena Bantu Tangkap Mafia Narkoba, Raymondha Elsha Klaim mengenai WN Rusia mengaku dideportasi karena membantu menangkap mafia narkoba adalah salah. Faktanya WN Rusia berinisial AK dideportasi karena ,News,17-May-24
Surat Izin Giveaway Baim Wong dari Polres Metro Jakarta Pusat, Vendra Panji Surat izin giveaway dari Polda Metro Jakarta Pusat untuk Baim Wong tersebut adalah informasi yang tidak benar dan dapat digunakan ,News,17-May-24
Rutin Minum Es Saat Makan Memicu Kerusakan Ginjal, Raymondha Elsha Klaim yang mengatakan rutin minum es terutama saat makan dapat merusak ginjal adalah tidak benar. Ahli penyakit dalam di Junior ,News,17-May-24
Raffi Ahmad Promosikan Bisnis Madu Murni di Mata Najwa, Panji Faktanya video tersebut merupakan hasil editan dengan memakai teknologi AI supaya seakan-akan Najwa Shihab dan Raffi Ahmad membahas mengenai bisnis madu ,News,17-May-24
Vaksin Covishield Menimbulkan Efek Berupa Sindrom Trombosis dengan Trombositopenia, Raymondha Elsha Klaim yang mengatakan Badan Kesehatan Dunia (WHO) mengkonfirmasi vaksin Covishield menimbulkan efek samping yang mengancam jiwa berupa sindrom trombosis dengan ,News,17-May-24
Gelombang Tinggi 23 Meter Terjang Selat Sunda pada 15 Mei 2024, Raymondha Elsha Faktanya isi video tersebut berbeda dengan apa yang diklaim pada judul video mengenai adanya gelombang tinggi 23 meter yang menerjang ,News,17-May-24
"Indonesia Melaju ke Paris, Guinea Didiskualifikasi dari Olimpiade Akibat Pemalsuan Usia Pemain", Moch. Marcellodiansyah Tidak ditemukan sumber valid yang membenarkan Guinea didiskualifikasi karena pemalsuan umur. FIFA melalui laman resminya menyebut bahwa Guinea resmi masuk ,News,16-May-24
"Video Penemuan Spesies Ikan Terbaru Berwajah Seperti Manusia di Danau Samsara, Karanji, Mesir"," Moch. Marcellodiansyah Faktanya video tersebut merupakan hasil buatan AI, selain itu tidak ditemukan adanya Danau Samsara ataupun wilayah bernama Karanji yang diklaim ",News,16-May-24
Video Warga yang Menggendong Anaknya Jatuh ke Sungai karena Jembatan Rusak di Indonesia," Moch. Marcellodiansyah Beberapa media asing menyebut bahwa video tersebut berada di Provinsi Chiriqu≠, Panama. Sebuah akun Facebook asal Kolombia sejak Juni 2022 ",News,16-May-24
Ratusan Rumah Hancur Akibat Angin Tornado Di Bangka Belitung," Amanda Rahma Faktanya, tidak benar ratusan rumah di Bangka Belitung rusak akibat tornado pada 15 Mei 2024. Angin kencang yang terjadi pada ",News,16-May-24
MPR Keluarkan Keputusan Tidak Akan Melantik Prabowo-Gibran," Amanda Rahma Faktanya, video tersebut tidak menjelaskan bahwa MPR mengeluarkan putusan untuk tidak melantik Prabowo. Selain itu, Ketua MPR mengatakan bahwa keputusan ",News,16-May-24
Prabowo Hadiri Pernikahan Rizky Febian dan Mahalini," Amanda Rahma Faktanya, video yang memperlihatkan Prabowo Subianto bukanlah di acara pernikahan penyanyi Rizky Febian dan Mahalini melainkan acara pernikahan putra dari ",News,16-May-24
Peristiwa Pembegalan di Cicalengka Pada 7 Mei 2024," Amanda Rahma Faktanya, berita tersebut tidaklah benar. Kepolisian setempat sudah menegaskan bahwa tidak ada pembegalan di Cicalengka pada 7 Mei 2024 melainkan ",News,16-May-24
PRABOWO SERANG PDIP HINGGA BERAKHIR RICUH," Pekik Jalu Utomo.Faktanya tidak ditemukan informasi terkait Prabowo serang PDIP hingga berakhir ricuh. Selain thumbnail merupakan hasil manipulasi, video tersebut hanya berisi ",News,16-May-24
